order_id,customer_id,product_id,quantity,amount,order_date,status
39026,593,101,1,956.27,2025-01-01,cancelled
16169,198,35,10,32.98,2025-08-02,pending
42013,110,162,5,1036.31,2025-12-26,cancelled
590,944,30,1,785.07,2026-01-06,paid
41739,123,35,7,1146.31,2024-06-27,cancelled
18233,494,58,6,82.41,not-a-date,pending
38424,465,14,8,565.68,2024-04-19,refunded
11736,55,110,1,1597.23,2025-02-21,refunded
14700,596,162,8,1271.8,2026-02-25,cancelled
31296,822,68,6,682.35,2025-02-04,paid
17136,693,4,7,448.19,2026-03-27,cancelled
19817,896,190,2,777.84,2025-10-24,refunded
36580,64,98,8,1532.86,2024-11-28,paid
22376,560,166,3,629.0,2025-10-24,refunded
40185,667,43,3,375.5,2025-04-09,paid
29413,53,180,3,1046.71,2024-06-06,pending
28443,697,179,10,1732.95,2026-02-12,pending
10283,351,40,1,99.73,2026-03-17,cancelled
7287,779,79,10,352.61,2024-12-18,paid
26013,423,164,7,1008.33,2024-05-10,cancelled
19804,983,12,7,654.88,2024-07-23,
47625,417,187,9,1298.57,2025-05-21,refunded
1261,38,185,10,1957.91,2024-07-22,refunded
711,848,14,3,1242.81,2026-04-03,refunded
31488,623,8,9,336.53,2024-05-09,paid
10361,116,37,7,959.58,2024-04-12,cancelled
5566,606,56,3,566.05,2025-03-27,pending
46197,24,106,9,103.76,2024-09-20,paid
23570,111,194,10,1682.25,2024-09-21,paid
19191,687,89,9,414.88,2024-04-10,paid
926,675,41,4,1037.46,2024-09-18,paid
24205,274,95,4,108.62,2024-04-19,cancelled
36251,979,71,5,1193.0,2026-02-18,paid
9247,60,37,4,398.75,2024-12-23,pending
43340,898,103,1,726.15,2024-05-22,refunded
45234,81,156,5,338.17,2026-03-09,pending
6956,28,112,8,65.47,2025-08-22,paid
28015,253,146,6,16.04,2024-07-20,pending
30968,2,185,9,974.7,2025-09-22,paid
8982,908,43,6,670.04,2025-02-11,refunded
47832,315,172,7,1231.52,2025-02-16,paid
15110,18,116,5,1953.69,2024-08-01,paid
41340,278,26,10,1284.54,2025-07-22,pending
10513,396,69,10,1872.08,2025-10-07,cancelled
29728,427,166,6,1170.18,2024-04-28,refunded
4824,177,128,1,275.45,2024-07-24,cancelled
35895,963,52,10,1133.14,2026-02-23,paid
2817,47,81,10,1196.97,2024-10-02,refunded
5681,261,45,3,285.61,2025-07-30,paid
33632,899,137,3,803.43,2025-11-04,refunded
21626,821,101,10,901.72,2024-06-02,pending
15465,273,150,2,877.36,2026-03-11,paid
16648,955,7,6,1314.08,2025-12-01,refunded
19824,933,60,5,1469.01,2025-05-09,cancelled
21090,860,122,2,896.18,2025-04-15,pending
2376,23,193,4,914.8,2026-02-25,pending
5990,992,198,3,417.29,2025-04-06,paid
32864,423,166,8,575.02,2024-08-07,pending
22203,639,19,6,618.52,2025-10-01,cancelled
6663,419,174,7,163.71,2025-06-12,cancelled
26601,13,42,5,700.17,2025-09-05,paid
10848,521,32,3,1255.82,2026-02-12,pending
28877,235,104,10,1255.4,2025-03-23,pending
12697,959,11,1,1138.26,2026-01-31,pending
49072,175,103,8,1466.96,2025-04-11,cancelled
5593,798,173,4,1224.47,2024-06-14,pending
7661,123,193,10,587.59,2025-10-24,paid
35918,323,77,1,868.74,2025-11-10,pending
33507,866,70,4,63.09,2026-03-30,cancelled
38536,854,157,3,1004.68,2025-06-16,pending
11291,812,152,4,1735.59,2024-04-12,pending
32274,201,95,1,1707.56,2024-09-16,refunded
6462,637,198,3,1181.4,2024-06-27,cancelled
45598,593,18,10,1734.35,2026-01-21,pending
49372,382,33,4,1564.69,2024-08-08,cancelled
42540,9,164,5,740.26,2024-09-24,refunded
34818,166,123,5,1098.31,2025-06-29,pending
26151,908,90,1,1398.63,2024-06-08,cancelled
8402,671,86,4,381.97,2025-08-17,paid
910,639,43,7,1663.75,2025-08-18,refunded
23732,245,191,9,1620.39,2026-01-14,refunded
45232,113,59,5,826.67,2024-10-02,paid
4095,645,123,6,1899.24,2025-11-25,paid
1951,111,192,5,1531.86,2025-09-09,pending
38554,236,157,1,1572.2,2026-01-21,paid
33146,486,109,5,1528.6,2025-02-26,cancelled
39444,717,23,7,919.39,2025-06-16,pending
4268,865,116,8,969.86,2024-06-06,pending
49101,58,20,7,331.36,2026-04-04,pending
44927,497,52,8,203.31,2026-01-03,refunded
6123,20,115,10,1818.06,2025-11-14,refunded
28635,397,11,10,1320.67,2024-07-13,paid
43351,51,147,9,895.25,2024-04-23,pending
15897,,161,10,461.05,2025-03-07,cancelled
782,301,15,2,1276.68,2026-04-06,cancelled
1301,77,153,7,153.02,2026-01-23,pending
23520,902,68,10,1970.79,2024-13-01,refunded
4388,250,144,8,53.89,2025-03-03,pending
36079,192,186,7,1759.47,2024-05-07,cancelled
23228,427,14,4,1696.67,2024-04-21,paid
11577,357,120,5,1718.7,2026-03-10,cancelled
10217,14,87,5,1040.76,2026-02-10,paid
19668,286,14,6,1203.88,2024-10-30,cancelled
26823,987,96,8,499.12,2025-06-26,refunded
14319,547,5,10,1797.34,2025-09-01,refunded
16049,608,77,7,92.27,2024-04-28,paid
24424,776,113,3,1835.17,2024-08-29,paid
47971,881,164,4,611.43,2025-01-11,paid
18083,720,9,4,23.63,2024-09-10,refunded
49974,852,146,3,1611.72,2025-05-28,paid
4802,560,37,7,1863.87,2024-08-21,pending
10035,156,5,2,1518.92,2024-08-23,paid
26671,451,9,5,,2024-05-17,pending
36511,505,143,5,1353.04,not-a-date,pending
43059,135,108,10,457.38,2026-03-06,refunded
31206,311,48,8,1737.85,2024-12-06,paid
18260,577,185,9,161.07,2025-04-28,refunded
2209,220,28,9,56.92,2025-03-01,refunded
9542,80,17,7,1351.03,2025-01-31,paid
30101,8,150,7,898.57,2024-09-06,refunded
48543,681,122,8,1825.82,2024-12-16,paid
12523,335,133,8,1914.94,2024-08-10,paid
5154,599,49,1,634.25,2024-10-24,cancelled
24980,960,196,8,1952.75,2025-03-06,cancelled
45115,565,103,9,1479.82,2025-07-15,refunded
3730,920,145,8,1853.21,2025-06-12,pending
29903,534,80,3,537.52,2025-08-25,paid
48838,45,197,9,1663.2,2024-11-23,cancelled
49764,231,156,7,500.23,2025-07-13,pending
34519,898,70,9,,2025-11-07,cancelled
11979,272,196,5,550.48,2025-12-29,refunded
33185,62,191,5,104.44,2024-07-22,cancelled
38901,626,117,8,1217.57,2024-12-17,refunded
36250,620,10,8,575.0,2024-09-08,paid
35731,295,56,3,967.58,2025-08-17,paid
23702,976,51,3,1339.68,2024-04-15,cancelled
45715,54,161,5,1820.74,2026-02-13,refunded
17074,918,39,1,886.64,2024-12-04,refunded
47646,546,132,3,1063.11,2024-08-18,pending
29690,656,46,1,1990.21,2026-01-30,refunded
45520,164,152,9,388.06,2024-08-03,cancelled
13022,271,111,10,1612.41,2024-09-07,cancelled
9574,182,88,1,420.36,2025-06-21,pending
11564,853,133,5,1367.09,2024-11-06,paid
23111,960,188,5,1336.47,2026-01-04,cancelled
41315,259,70,3,34.33,2025-05-27,refunded
46562,919,199,7,447.67,2025-08-16,refunded
31270,494,70,8,1929.49,2024-05-11,pending
12809,143,157,8,1930.26,2025-02-07,paid
40679,466,82,1,955.2,2025-08-31,paid
23719,234,83,2,1594.35,2024-13-01,paid
47315,273,154,8,106.86,2025-06-22,paid
39693,971,2,5,477.88,2025-11-06,pending
42074,788,110,6,385.48,2024-05-21,paid
30859,882,155,6,1269.15,2025-06-11,paid
31183,432,46,5,1193.47,2024-13-01,pending
9649,781,141,3,1497.6,2026-01-26,pending
9165,768,131,1,79.31,2025-10-09,refunded
14772,801,190,4,1838.33,2024-05-12,refunded
35291,172,167,5,858.28,2024-10-24,refunded
43665,374,96,1,1760.32,2025-08-03,pending
12546,599,182,10,1207.64,2025-12-09,paid
12299,443,134,4,1885.08,2024-07-19,cancelled
26292,147,43,5,921.23,2025-10-07,pending
24167,228,200,1,444.69,2024-06-17,pending
632,731,18,8,1750.59,2025-03-29,paid
38752,19,185,2,1720.21,2025-03-18,paid
26473,530,199,8,627.61,2025-07-10,refunded
26855,78,76,2,219.03,2024-06-15,paid
41010,137,44,8,37.8,2024-05-23,paid
10365,120,175,5,1368.81,2026-01-20,paid
1234,58,164,4,279.46,2026-04-04,refunded
34976,154,110,3,1061.77,2025-03-29,paid
24596,545,150,1,1170.95,2025-12-05,pending
36338,516,13,2,1120.55,2025-07-08,pending
26517,651,11,4,799.67,2024-04-24,refunded
28578,618,63,2,1363.19,2024-11-11,refunded
22920,220,91,10,1501.18,2024-10-31,paid
5937,813,175,5,202.98,2025-03-10,cancelled
15212,652,35,9,1541.46,2024-08-03,pending
31243,437,167,10,1599.22,2025-10-08,refunded
25678,635,50,7,1506.83,2025-04-27,cancelled
25798,493,133,7,102.28,2024-10-28,paid
46045,142,152,4,1024.22,2025-02-25,refunded
3235,421,163,4,971.21,2026-01-12,pending
43710,125,80,7,1096.81,2024-11-01,paid
2482,971,118,9,417.61,2025-12-28,pending
42429,175,30,1,1819.42,2025-09-30,cancelled
34606,755,63,6,,2025-02-09,refunded
20753,812,107,2,1573.66,2025-03-25,pending
13638,843,15,9,1225.37,2024-04-13,pending
9566,723,124,6,1903.2,2024-05-08,cancelled
34326,266,62,1,1808.38,2025-07-16,paid
37915,414,3,4,1070.97,2024-11-18,refunded
5815,904,198,6,249.54,2024-12-31,paid
1607,964,105,1,1000.35,2024-12-11,refunded
15895,926,132,3,383.07,2024-06-25,paid
46143,674,77,10,1926.82,2025-05-11,refunded
1585,869,100,8,343.35,2025-11-29,cancelled
42629,128,187,4,53.77,2025-05-16,paid
7201,531,105,10,982.93,2026-02-01,paid
32669,611,107,4,1922.35,2025-08-24,pending
46757,305,103,3,1501.82,15/03/2024,pending
31327,480,146,10,240.23,2024-08-21,paid
23782,230,9,10,1979.14,2024-06-06,pending
39369,201,55,9,999.08,2026-04-05,pending
35276,720,119,1,,2024-08-28,paid
14229,536,96,10,206.93,2024-13-01,pending
9509,453,18,5,1069.29,2026-01-18,pending
8960,408,176,9,1132.44,2025-09-15,refunded
20110,810,166,4,770.24,2025-01-31,paid
15872,2,177,10,1345.26,2025-01-19,cancelled
908,477,159,2,1372.23,2025-02-04,paid
44821,511,131,8,1755.55,2025-06-05,refunded
12889,302,68,7,814.63,2024-11-15,refunded
12664,175,71,8,1536.09,2024-11-11,pending
8954,821,91,1,60.19,2024-04-26,pending
11338,718,7,7,971.63,2025-10-24,paid
34596,653,65,10,1894.96,2025-02-01,refunded
23574,220,93,10,1112.53,2025-04-27,pending
36300,588,193,7,1542.61,2024-06-24,cancelled
17889,323,115,2,166.62,2026-02-28,cancelled
35265,723,8,8,1304.3,2026-04-04,refunded
34702,401,26,4,1373.55,2025-12-24,refunded
12038,635,132,6,1157.76,2025-03-18,paid
5605,949,125,7,871.99,2024-11-17,refunded
38889,46,155,6,435.82,2025-01-30,cancelled
26934,768,97,2,838.24,2026-02-24,paid
32586,733,165,3,1893.26,2024-12-01,paid
38457,25,42,3,800.26,2025-12-20,refunded
48611,329,162,3,1680.52,2025-12-19,refunded
45484,865,69,5,1025.81,2025-08-16,paid
44002,896,36,6,1763.24,2024-07-14,pending
44774,15,121,4,1695.85,2025-09-30,paid
22146,821,188,5,422.99,2026-01-09,pending
39642,700,123,6,761.06,2024-09-06,pending
1556,,52,5,470.22,2025-12-14,pending
43418,493,90,4,1567.27,2025-05-23,pending
32717,18,167,6,670.86,not-a-date,paid
6949,348,111,6,821.67,2024-05-11,cancelled
26061,259,147,6,861.16,2026-01-14,refunded
40369,717,61,4,1951.64,2026-04-04,cancelled
6104,579,12,4,911.57,2024-06-21,pending
942,827,15,1,311.08,2024-08-11,refunded
30252,753,71,4,1280.4,2025-06-03,cancelled
43254,563,145,4,1150.88,2024-07-20,pending
37723,478,163,10,503.28,2026-02-25,pending
48204,100,138,4,1533.15,2024-05-17,refunded
33690,460,98,9,1069.31,2024-06-13,paid
13605,161,12,4,443.31,2025-02-07,paid
44529,242,19,5,375.36,2025-05-11,cancelled
13363,581,45,1,37.39,2025-05-08,refunded
45574,312,49,4,148.5,2025-03-30,paid
20484,768,18,1,471.33,2025-01-20,cancelled
17665,405,66,8,1249.68,2025-05-27,cancelled
26268,919,38,8,511.47,2024-11-05,refunded
38502,,193,1,1741.42,2025-08-23,refunded
40978,529,188,6,1729.74,2025-03-27,pending
43804,683,106,7,1562.74,2025-03-09,cancelled
25857,866,198,7,449.43,2024-06-16,paid
5034,707,158,7,1702.95,2025-04-14,cancelled
36495,382,67,8,1772.17,2024-04-10,cancelled
11207,953,27,10,1035.93,2025-05-24,cancelled
20213,472,108,8,635.26,2026-04-05,pending
16063,793,116,4,1973.29,2025-10-06,refunded
26528,436,60,5,577.53,2025-05-02,pending
3829,944,39,1,778.3,2024-08-06,paid
30400,923,160,4,958.77,2024-09-15,pending
33037,808,91,1,65.72,2024-09-02,paid
23080,313,40,2,198.77,2025-03-04,refunded
33777,683,51,4,1486.04,2026-01-22,paid
43624,446,175,10,1863.3,2024-09-27,paid
5284,174,76,4,1334.92,2025-05-01,cancelled
28127,546,75,4,721.47,2025-01-14,cancelled
47562,657,22,1,1796.69,2024-06-09,paid
26921,425,111,6,679.32,2025-02-16,cancelled
46841,228,32,5,874.58,2024-06-13,paid
30268,483,114,8,957.18,2024-04-15,pending
27969,586,129,7,387.18,2025-01-22,refunded
38653,344,136,4,1379.28,2024-12-30,paid
42240,912,29,1,1267.36,2025-06-02,pending
19340,502,15,10,741.63,2026-02-11,pending
49191,630,111,3,1794.91,2025-08-24,paid
16547,808,190,3,1524.55,2025-02-14,pending
10728,530,121,3,157.25,2024-07-08,refunded
32004,337,19,3,133.02,2024-09-21,refunded
653,707,43,8,415.56,2024-10-09,pending
18329,356,88,5,862.95,2026-03-09,refunded
48916,377,133,4,1208.29,2026-02-16,cancelled
16971,710,165,3,749.22,2025-10-12,cancelled
6854,228,39,4,89.13,2024-08-26,cancelled
30250,152,64,1,1225.44,2025-04-07,cancelled
38936,252,42,1,205.85,2025-09-04,cancelled
31404,804,37,5,729.49,2024-11-05,
17193,903,183,6,1220.41,2025-07-02,cancelled
9310,945,181,7,1960.63,2025-02-15,pending
43685,274,104,5,798.83,2025-09-29,refunded
33226,628,94,10,1482.29,2024-05-08,paid
6769,787,54,3,1783.72,2024-10-27,pending
22742,259,44,6,166.95,2024-04-27,cancelled
44468,556,75,2,1003.89,2024-11-21,paid
36878,798,93,2,1889.24,2024-09-11,pending
2537,860,62,9,511.9,2025-03-03,refunded
4042,482,181,5,66.3,2024-10-13,cancelled
36861,601,99,3,502.73,2024-05-22,pending
33300,261,55,6,732.33,2024-07-09,
45995,117,36,9,383.76,2024-09-13,cancelled
7842,308,64,6,317.71,2026-03-22,pending
29661,221,115,5,1724.65,2025-11-13,paid
20716,332,2,7,186.69,2025-02-03,paid
15434,664,51,2,1177.82,2025-12-24,pending
9739,1000,72,6,1596.1,2025-09-26,pending
5621,816,180,7,1671.29,2025-04-26,refunded
24770,731,17,9,1424.06,2025-07-30,cancelled
33879,410,145,8,1927.09,2025-06-16,refunded
7815,722,25,10,323.56,2025-04-14,refunded
20776,220,181,9,777.45,2024-09-28,cancelled
9764,675,36,7,663.35,2025-05-19,paid
42048,941,56,7,1170.6,2025-05-27,refunded
18456,357,130,9,140.81,2025-10-14,pending
5361,526,55,7,101.08,2024-05-02,refunded
41020,183,88,9,1762.72,2026-03-17,pending
5259,328,141,9,478.1,2026-02-19,refunded
41895,474,50,3,313.42,2025-12-15,pending
20153,491,46,5,1961.26,2025-11-07,pending
7427,498,181,10,1748.1,2025-02-05,cancelled
25080,96,119,10,1618.8,2024-06-07,paid
35715,498,27,8,1683.72,2026-02-09,pending
2824,705,30,2,765.87,2026-01-16,refunded
46663,619,3,7,949.9,2024-05-27,cancelled
31975,456,138,4,389.87,2024-09-16,paid
15293,365,4,10,781.63,2025-07-19,paid
48588,170,161,1,1923.24,2024-12-09,paid
35031,326,170,3,1182.82,2025-05-05,pending
37587,223,101,3,1130.98,2024-08-16,cancelled
6034,65,194,8,449.57,2024-12-14,paid
18766,872,65,7,1564.45,2025-03-06,cancelled
35391,909,22,7,492.7,2024-09-09,pending
71,903,81,2,496.96,2025-03-20,pending
46808,265,68,7,301.89,2025-03-01,refunded
37632,789,53,3,1652.24,2024-09-24,refunded
11712,229,76,1,711.74,2026-04-09,pending
6158,294,164,2,1917.55,2025-05-12,pending
16382,336,39,8,717.51,2024-06-26,cancelled
7555,986,112,9,79.6,2026-04-02,paid
7770,543,35,4,1728.67,2026-03-19,pending
14345,157,33,10,1363.19,2025-06-22,pending
40990,814,110,4,944.32,2024-07-10,cancelled
15898,404,75,9,348.0,2024-09-28,refunded
3058,522,27,7,104.03,2024-08-19,paid
2040,617,191,5,627.74,2024-05-23,cancelled
25723,715,98,10,1635.92,2026-03-27,refunded
38947,851,121,10,1891.05,2024-04-24,paid
43485,499,120,10,788.41,2025-03-20,pending
22683,254,122,6,1193.47,2025-02-10,cancelled
43778,959,150,10,1726.17,2025-05-28,refunded
2813,22,168,3,329.02,2025-12-06,paid
5410,427,18,1,84.79,2025-03-25,refunded
38107,451,93,2,970.32,2025-11-19,paid
1869,318,85,2,1114.01,2025-08-02,refunded
1512,843,166,8,172.12,2025-12-06,refunded
13854,51,115,1,748.16,2025-07-20,paid
49553,920,107,3,1653.75,2024-09-01,paid
5522,912,173,5,1917.1,2026-03-28,paid
1483,547,173,5,1115.49,2026-01-20,refunded
33708,56,9,10,1454.72,2024-04-18,cancelled
29013,122,29,10,1070.1,2026-02-06,paid
2937,584,3,7,459.5,2024-05-15,refunded
1853,881,32,4,454.36,2025-12-10,cancelled
21300,426,4,10,1067.36,15/03/2024,paid
3910,,120,7,1470.3,2025-04-09,refunded
9155,962,12,4,724.29,2026-03-20,paid
37964,386,148,5,546.19,2025-09-17,cancelled
13825,266,131,2,1673.56,2025-01-25,paid
8792,18,181,7,75.46,2024-07-11,cancelled
42766,782,98,2,1755.99,2024-08-05,cancelled
10790,452,161,9,1149.45,2025-12-02,cancelled
48450,799,119,9,36.17,2025-12-03,cancelled
6468,587,167,9,270.21,2025-05-06,cancelled
31888,86,47,4,612.78,2024-07-21,pending
12687,540,45,8,187.49,2025-10-02,paid
38085,665,20,9,1282.4,2025-01-08,paid
16421,33,99,10,1358.11,2024-07-22,paid
42301,908,124,4,1158.77,2024-09-26,refunded
31083,954,189,10,826.34,2024-11-26,cancelled
22007,9,67,4,490.6,2025-12-06,refunded
39501,853,69,4,895.5,2024-04-13,refunded
22837,32,119,10,763.39,2025-09-17,cancelled
45576,871,141,4,1031.15,2026-03-13,cancelled
24505,281,180,5,1800.78,2025-10-18,pending
30770,424,81,3,356.8,2024-05-10,cancelled
23120,993,114,4,614.2,2026-02-23,cancelled
773,37,14,4,1476.12,2024-09-08,paid
4470,925,114,5,652.04,2026-01-02,cancelled
22259,890,23,4,1141.08,2025-05-04,refunded
48796,37,22,5,1047.7,2024-10-31,cancelled
35134,784,3,9,1281.61,2026-01-11,refunded
36558,765,51,5,97.36,2025-04-13,cancelled
26267,826,15,10,1969.16,2025-04-09,pending
35630,383,134,3,1747.24,2026-01-26,cancelled
20256,74,188,10,218.26,2025-07-25,pending
38177,594,107,2,1944.75,2024-12-28,paid
3706,687,71,1,1493.8,2024-11-25,refunded
16040,77,169,8,135.28,2024-05-26,refunded
39201,214,1,9,376.7,2024-09-23,cancelled
44034,521,158,6,98.54,2024-06-24,pending
16647,899,146,1,973.89,2026-02-27,paid
42324,491,35,2,162.25,2025-11-27,refunded
37762,242,103,7,846.32,2025-12-22,paid
18789,486,89,1,1229.32,2025-09-01,refunded
39898,315,107,1,1739.09,2024-10-11,pending
25932,954,91,10,653.16,2024-07-10,cancelled
30299,741,135,1,1424.73,2025-10-06,cancelled
12061,342,179,4,1721.25,2025-04-21,cancelled
29362,694,102,1,1572.4,2025-06-22,cancelled
6827,938,127,6,313.91,2026-03-06,paid
6444,451,186,5,164.39,2025-09-07,pending
49076,425,186,10,861.24,2025-03-30,paid
36454,905,67,2,813.51,2025-05-24,cancelled
48561,336,176,1,1646.72,2025-05-19,refunded
36428,740,195,5,772.92,2025-08-16,refunded
21162,75,87,8,652.69,2024-05-02,cancelled
32699,719,147,3,1720.14,2024-10-14,paid
40288,822,100,8,430.18,2024-04-30,cancelled
29567,484,152,1,322.24,2025-10-14,paid
31389,470,12,10,1301.48,2025-03-22,cancelled
39227,645,111,1,1738.22,2024-10-03,cancelled
16001,889,16,9,1851.22,2024-08-19,paid
18793,912,170,1,1377.91,2025-01-15,refunded
21959,59,186,3,1202.25,2025-10-10,refunded
40361,11,112,6,1818.55,2025-08-01,refunded
26359,386,35,1,777.99,2024-06-14,paid
9217,302,100,6,148.66,2026-02-26,paid
37286,435,66,7,312.51,2025-11-06,cancelled
36763,958,74,2,33.02,2025-07-02,cancelled
26092,499,200,3,1117.17,2025-02-03,paid
2728,913,37,2,947.58,2025-06-07,cancelled
34871,902,162,4,1451.88,2024-05-14,cancelled
48126,252,101,8,814.94,2025-09-07,cancelled
13972,522,174,1,1304.98,2025-07-04,refunded
49202,730,156,4,877.3,2025-07-11,
33410,665,131,2,711.77,2025-10-26,pending
19218,128,149,10,1346.95,2025-03-03,refunded
3818,479,27,6,1092.54,2024-12-16,pending
23538,333,108,2,650.9,2026-01-29,pending
18721,736,63,3,369.81,2024-09-23,paid
39566,765,154,4,747.21,2026-03-31,cancelled
21761,538,132,9,544.18,2026-03-28,cancelled
49585,560,171,10,1467.38,2025-12-12,pending
28162,185,199,4,1195.0,2026-01-03,refunded
23176,590,121,6,1832.29,2026-01-04,pending
33152,73,14,9,1334.77,2025-09-10,refunded
7327,839,177,7,816.46,2024-08-10,pending
34551,824,140,10,357.4,2025-03-08,pending
41695,936,12,2,1485.76,not-a-date,cancelled
3736,891,186,1,733.22,2024-04-28,paid
29769,430,23,9,374.82,not-a-date,pending
35566,286,176,2,1838.4,2025-08-01,pending
7857,568,175,9,1750.47,2024-08-25,cancelled
45580,700,194,9,1184.43,2025-12-03,pending
6610,571,152,7,213.97,2024-10-11,pending
16748,499,77,4,600.89,2025-02-20,cancelled
25458,719,75,1,179.63,2025-12-25,cancelled
23039,682,86,1,603.16,2025-11-08,paid
28182,90,144,3,1840.18,2025-01-07,cancelled
49255,246,46,7,688.35,2024-06-13,refunded
34742,660,130,2,490.57,2025-10-12,cancelled
16786,669,77,5,558.92,2024-05-24,refunded
33025,427,75,10,1749.52,2025-08-14,pending
43671,988,99,6,985.68,2025-07-29,pending
6970,443,116,6,1494.93,2025-11-01,cancelled
43832,778,199,7,657.59,2025-03-01,refunded
43989,129,108,2,350.89,2025-09-12,paid
15944,503,29,2,894.94,2025-05-23,cancelled
44141,884,64,4,1798.95,2024-06-16,paid
47551,178,94,1,333.68,2025-08-14,refunded
39908,205,179,7,426.34,2024-10-15,paid
36185,655,159,7,1531.42,2025-05-13,pending
21673,494,171,3,251.38,2025-01-25,cancelled
35929,513,57,1,835.25,2025-02-17,pending
15855,269,11,3,597.33,2025-07-02,refunded
13655,1,114,9,1540.02,2025-03-09,refunded
33202,397,159,8,1723.31,2024-05-02,cancelled
4013,567,76,10,256.92,2025-12-14,cancelled
49496,29,7,6,1485.01,2026-04-04,cancelled
26093,284,133,3,1496.75,2025-05-24,paid
40796,896,172,2,463.6,2025-05-04,refunded
30381,52,136,9,221.71,2025-09-05,cancelled
21569,615,54,2,1378.54,2025-09-20,pending
38666,275,47,7,1096.96,2025-08-10,refunded
21305,3,64,8,1868.69,2024-04-28,refunded
46967,559,66,1,945.9,2024-06-01,refunded
34732,194,176,6,560.9,2026-01-08,cancelled
48625,19,100,9,1946.34,2025-09-15,cancelled
47408,174,133,3,86.83,2025-03-03,cancelled
19077,690,37,1,1496.82,2025-07-06,refunded
29837,200,56,7,481.35,2025-01-19,paid
26838,546,78,6,249.33,2024-11-04,pending
43740,729,66,3,285.79,2025-08-13,paid
42546,732,81,2,,2025-02-13,paid
34828,484,34,1,1743.82,2024-10-29,pending
19597,110,77,1,1333.26,2026-01-22,pending
24347,323,58,5,697.69,2024-04-19,paid
2576,840,93,5,353.05,2025-10-25,pending
49384,646,93,7,1931.9,2024-10-06,cancelled
32858,804,156,1,1005.88,2024-04-25,refunded
21995,21,31,9,1578.92,2024-08-06,refunded
49109,593,26,1,1290.2,2024-09-13,refunded
24667,808,102,4,530.29,2024-06-06,refunded
1769,481,57,5,1675.36,2024-06-18,cancelled
22323,247,134,10,217.81,2024-06-01,cancelled
39545,11,54,7,1965.16,2025-12-31,pending
23740,357,44,9,735.63,2026-01-13,cancelled
49389,559,176,5,1964.28,2026-03-22,cancelled
9003,517,57,8,75.53,2025-07-28,refunded
27930,58,161,9,1267.89,2025-01-07,cancelled
28266,297,49,3,1071.76,2025-07-19,cancelled
23029,637,124,3,891.81,2025-03-11,refunded
28095,512,69,1,1285.28,2024-07-16,pending
32017,893,9,9,328.71,2025-09-05,pending
42968,707,36,5,487.92,2024-10-02,cancelled
9600,119,107,9,1387.04,2025-06-05,paid
6013,158,144,7,1939.57,2026-02-13,pending
48980,63,146,10,303.56,2025-09-15,pending
22013,532,30,4,471.99,2026-01-09,refunded
23217,557,84,10,1972.46,2025-10-02,paid
32545,3,50,3,780.7,2024-08-01,pending
7083,902,65,9,777.94,2025-06-04,cancelled
26475,677,20,7,1600.85,2025-12-07,pending
45302,998,23,9,1859.74,2025-09-23,cancelled
24286,477,183,7,203.44,2026-04-06,cancelled
41547,551,124,6,1469.36,2024-06-28,refunded
28069,104,35,1,1245.73,2024-12-18,paid
2654,29,81,9,1899.08,2025-08-30,refunded
41983,704,99,7,1148.1,2024-05-04,
27219,824,9,7,1002.22,2024-09-11,paid
43851,943,24,6,1564.07,2025-04-27,pending
4141,928,152,3,1183.56,2026-03-22,pending
46914,750,196,1,881.66,2025-02-15,cancelled
31711,897,26,3,887.7,2024-07-18,refunded
35349,425,48,8,1702.71,2024-12-30,refunded
36457,276,131,9,1430.37,2025-08-08,pending
9590,231,19,9,692.58,2025-07-15,cancelled
48738,180,13,7,217.13,2026-03-09,refunded
4654,710,31,8,1363.14,2025-03-09,cancelled
15926,270,158,3,1139.79,2024-06-05,paid
31283,45,1,9,787.75,2025-07-10,refunded
10158,884,171,9,84.76,2025-05-28,cancelled
22125,7,200,7,754.75,2024-12-30,cancelled
35176,720,118,2,901.03,2025-06-18,refunded
46930,186,92,5,1420.76,2024-09-14,refunded
13882,616,194,1,1756.46,2024-09-04,refunded
31970,,35,3,1690.28,2026-02-14,paid
47241,791,114,2,779.69,2024-06-29,paid
11258,397,133,1,19.72,2025-06-07,paid
19709,421,118,1,684.91,2025-02-08,refunded
8735,148,183,2,1217.38,2025-09-07,cancelled
33608,62,148,8,1587.15,2024-09-18,refunded
36696,847,199,10,258.71,2025-12-27,paid
45509,990,139,8,1947.35,2026-03-27,paid
6527,651,200,10,147.45,2025-03-25,paid
34892,41,86,5,1383.73,2025-07-25,pending
45008,241,113,9,1482.18,2025-04-14,refunded
29944,104,91,10,1919.01,2024-05-06,cancelled
48846,512,130,2,1267.72,2025-10-25,refunded
6820,336,75,3,391.68,2025-01-13,paid
19092,733,132,4,452.15,2024-12-19,pending
18030,497,115,7,1138.22,2024-12-25,cancelled
41277,200,36,8,1207.37,2025-04-25,paid
39209,832,76,3,650.34,2025-06-04,paid
12183,428,116,1,1487.21,2024-10-28,paid
37877,386,118,3,843.46,2024-08-12,cancelled
40408,970,9,3,562.67,2026-01-20,refunded
24622,303,113,4,1155.92,2026-01-25,refunded
30211,812,163,4,1469.96,2025-01-26,pending
20951,94,34,3,1474.75,2025-06-27,refunded
504,957,40,5,1388.04,2025-02-13,refunded
25514,997,140,8,546.02,2025-08-23,cancelled
